dialogue_id,session,category,turn_id,turn_index,speaker,content,start_time,end_time,duration,primary_emotion_label,valence,arousal,dominance,valence_std,arousal_std,dominance_std,avg_vad_std,num_vad_annotators,annotator_valences,annotator_arousals,annotator_dominances
Ses01M_impro07,01,improvis,Ses01M_impro07_M024,52,M,For free that's really what it's about. I mean who cares I mean if I have to play softball all the time?,165.1825,169.6425,4.46,Excited,4.0,3.0,3.0,0.0,0.0,1.4142,0.4714,3,"[4, 4, 4]","[3, 3, 4]","[4, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M025,53,M,But they got to like drive around in a bus--that would suck.,169.7275,172.34,2.6125,Unknown,3.0,2.5,2.5,0.0,0.7071,0.7071,0.4714,3,"[3, 3, 4]","[2, 3, 4]","[3, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F028,54,F,Oh really? With the whole team?,171.73,174.2,2.47,Unknown,3.0,2.5,2.5,0.0,0.7071,0.7071,0.4714,3,"[3, 3, 4]","[2, 3, 3]","[3, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M026,55,M,Yeah we have like away games and stuff.,172.46,175.3625,2.9025,Neutral,2.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,3,"[2, 3, 4]","[3, 3, 4]","[3, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F029,56,F,What are your teammates like? I'm sure you don't know yet? What kind of people play softball?,174.93,180.91,5.98,Unknown,3.0,3.0,2.5,0.0,0.0,0.7071,0.2357,3,"[3, 3, 4]","[3, 3, 3]","[3, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M027,57,M,They're nice.,177.26,178.75,1.49,Unknown,3.0,2.5,1.5,0.0,0.7071,0.7071,0.4714,3,"[3, 3, 4]","[2, 3, 3]","[2, 1, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M028,58,M,"Like, you know like police officers, like--kind of heavyset guys. Mustaches, yeah. It's that kind of-",179.94,185.3475,5.4075,Unknown,3.0,2.5,2.5,0.0,0.7071,0.7071,0.4714,3,"[3, 3, 3]","[2, 3, 3]","[3, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F031,60,F,Cool. You don't seem like you'd fit in there.,185.4225,188.8425,3.42,Unknown,3.0,2.5,3.0,0.0,0.7071,0.0,0.2357,3,"[3, 3, 4]","[2, 3, 3]","[3, 3, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F032,62,F,"Oh, cool.",191.05,192.2475,1.1975,Unknown,3.0,2.5,2.0,0.0,0.7071,0.0,0.2357,3,"[3, 3, 3]","[2, 3, 3]","[2, 2, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M030,63,M,But you know I'm like [GARBAGE].,192.22,194.25,2.03,Neutral,3.0,2.5,1.5,0.0,0.7071,0.7071,0.4714,3,"[3, 3, 4]","[2, 3, 3]","[2, 1, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F033,64,F,You're like the rookie? The new kid.,192.7,195.05,2.35,Happiness,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3,"[3, 3, 4]","[3, 3, 3]","[3, 3, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_M031,65,M,Yeah.,194.77,196.02,1.25,Unknown,3.0,2.0,1.5,0.0,0.0,0.7071,0.2357,3,"[3, 3, 5]","[2, 2, 2]","[2, 1, 3]"
Ses01M_impro07,01,improvis,Ses01M_impro07_F034,66,F,Just watch in five years you'll be like on the force. You carry around donuts in your back pocket... [LAUGHTER],195.17,205.4775,10.3075,Happiness,4.0,3.5,3.5,0.0,0.7071,0.7071,0.4714,3,"[4, 4, 4]","[4, 3, 4]","[4, 3, 3]"
Ses01M_script01_1,01,script,Ses01M_script01_1_F000,0,F,What he's going to say?,8.06,11.5914,3.5314,Frustration,2.0,1.6667,1.6667,0.0,0.5774,0.5774,0.38493333333333335,3,"[2, 2, 2]","[1, 2, 2]","[2, 2, 1]"
Ses01M_script01_1,01,script,Ses01M_script01_1_M003,7,M,I don't know.  But he went back in the kitchen and he cried.,32.97,39.31,6.34,Sadness,2.0,2.3333,1.6667,0.0,0.5774,0.5774,0.38493333333333335,3,"[2, 2, 2]","[2, 3, 2]","[2, 2, 1]"
Ses01M_script01_1,01,script,Ses01M_script01_1_F004,8,F,Did you talk to him?,39.7634,42.1267,2.3633,Sadness,2.0,2.0,2.0,0.0,0.0,1.0,0.3333333333333333,3,"[2, 2, 2]","[2, 2, 2]","[2, 3, 1]"
Ses01M_script01_1,01,script,Ses01M_script01_1_M014,30,M,"Okay, all right.  Mom, sit down.  I want to talk to you.",145.36,151.18,5.82,Frustration,2.6667,2.6667,2.0,0.5774,0.5774,0.0,0.38493333333333335,3,"[2, 3, 3]","[3, 3, 2]","[2, 2, 2]"
Ses01M_script01_1,01,script,Ses01M_script01_1_F021,41,F,You want to make sure that your father's not going to...,189.87,192.86,2.99,Unknown,3.0,2.6667,2.3333,0.0,0.5774,0.5774,0.38493333333333335,3,"[3, 3, 3]","[3, 3, 2]","[3, 2, 2]"
Ses01M_script01_1,01,script,Ses01M_script01_1_M025,53,M,"Well, if she does then that's the end of it.  However from her letters I think she's pretty much forgotten him.",258.29,267.62,9.33,Unknown,2.6667,2.0,2.6667,0.5774,0.0,0.5774,0.38493333333333335,3,"[3, 2, 3]","[2, 2, 2]","[3, 3, 2]"
Ses01M_script01_1,01,script,Ses01M_script01_1_F034,66,F,What the hell is this?,346.55,349.12,2.57,Surprise,1.6667,3.0,3.3333,0.5774,0.0,0.5774,0.38493333333333335,3,"[2, 1, 2]","[3, 3, 3]","[3, 4, 3]"
Ses01M_script01_1,01,script,Ses01M_script01_1_M041,83,M,I am thinking like that.,412.13,414.78,2.65,Anger,2.6667,3.0,3.6667,0.5774,0.0,0.5774,0.38493333333333335,3,"[3, 2, 3]","[3, 3, 3]","[4, 4, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F000,0,F,Why did he invite her here?,5.3913,8.235,2.8437,Anger,2.5,2.5,3.0,0.7071,0.7071,0.0,0.4714,2,"[3, 2]","[2, 3]","[3, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M000,1,M,"Well, maybe he wanted see her.",8.4194,12.92,4.5006,Neutral,3.0,4.0,2.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[4, 4]","[3, 2]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F001,2,F,It's been three and a half years.  Why all of a sudden?,12.74,17.28,4.54,Anger,2.5,2.0,3.0,0.7071,0.0,0.0,0.2357,2,"[3, 2]","[2, 2]","[3, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M001,3,M,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",18.19,25.36,7.17,Neutral,3.0,3.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[3, 3]","[3, 4]","[3, 2]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M003,6,M,How do you know he's even thinking about it?,34.71,37.21,2.5,Frustration,2.5,3.0,3.5,0.7071,0.0,0.7071,0.4714,2,"[3, 2]","[3, 3]","[3, 4]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F005,11,F,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.,47.62,56.06,8.44,Anger,1.5,4.5,5.0,0.7071,0.7071,0.0,0.4714,2,"[2, 1]","[4, 5]","[5, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M007,14,M,And how do you know why she's waited.,71.88,74.4,2.52,Neutral,3.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[2, 2]","[2, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F007,15,F,Because she knows what I know that's why.  She's faithful as a rock. in my darkest moments I think of her waiting and I know that I'm right.,74.01,86.77,12.76,Unknown,2.0,3.0,4.5,0.0,0.0,0.7071,0.2357,2,"[2, 2]","[3, 3]","[4, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F008,17,F,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.",92.83,103.0,10.17,Frustration,1.5,3.0,4.5,0.7071,0.0,0.7071,0.4714,2,"[2, 1]","[3, 3]","[4, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M009,18,M,What do you want me to do?  What do you want?,102.61,106.86,4.25,Frustration,2.0,3.5,3.5,0.0,0.7071,0.7071,0.4714,2,"[2, 2]","[3, 4]","[3, 4]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F009,19,F,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.",104.705,118.32,13.615,Anger,2.0,4.5,4.5,0.0,0.7071,0.7071,0.4714,2,"[2, 2]","[4, 5]","[4, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M010,20,M,Kate...,119.21,121.2425,2.0325,Frustration,2.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[3, 2]","[2, 2]","[2, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F011,23,F,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.",124.98,135.2991,10.3191,Anger,1.5,4.5,5.0,0.7071,0.7071,0.0,0.4714,2,"[2, 1]","[4, 5]","[5, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M012,24,M,"All right, calm yourself.",134.69,137.07,2.38,Frustration,2.0,3.0,3.0,0.0,0.0,1.4142,0.4714,2,"[2, 2]","[3, 3]","[2, 4]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M013,26,M,"Okay, calm yourself. Alright.",138.57,142.3975,3.8275,Frustration,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2,"[2, 2]","[3, 3]","[3, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M014,27,M,calm yourself.,144.44,146.79,2.35,Frustration,2.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[3, 2]","[3, 3]","[2, 3]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F013,28,F,You above all have got to believe. Just don't stop believing.,145.64,150.29,4.65,Anger,1.0,3.5,4.5,0.0,0.7071,0.7071,0.4714,2,"[1, 1]","[3, 4]","[4, 5]"
Ses01M_script01_2,01,script,Ses01M_script01_2_M016,30,M,Look at you. You're shaking.,152.66,157.89,5.23,Anger,2.0,2.5,4.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[2, 3]","[4, 4]"
Ses01M_script01_2,01,script,Ses01M_script01_2_F014,31,F,I can't help it.,159.3,161.86,2.56,Unknown,2.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[2, 2]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F000,0,F,The only one I know still love his parents.,8.2904,11.9425,3.6521,Neutral,4.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[4, 4]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M000,1,M,"Yeah, that kind of went out of style didn't it?",11.86,15.1286,3.2686,Happiness,4.0,2.0,1.5,0.0,0.0,0.7071,0.2357,2,"[4, 4]","[2, 2]","[1, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F001,2,F,Oh it's not bad thing it's good thing.,14.5812,20.04,5.4588,Neutral,4.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[4, 4]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F002,3,F,"You know it's nice here, the air is sweet.",20.7769,27.6,6.8231,Unknown,4.0,2.0,2.0,0.0,0.0,1.4142,0.4714,2,"[4, 4]","[2, 2]","[1, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F003,5,F,"Not sorry, no.  I can't stay here.",30.15,38.2445,8.0945,Sadness,4.0,1.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[4, 4]","[1, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F004,7,F,For one thing your mother as much as told me to go.,40.81,44.5425,3.7325,Neutral,3.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[3, 4]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M003,8,M,Well.,44.17,46.065,1.895,Unknown,4.0,2.0,2.0,0.0,0.0,1.4142,0.4714,2,"[4, 4]","[2, 2]","[1, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M004,10,M,What?,51.059,53.27,2.211,Neutral,3.5,2.0,1.5,0.7071,0.0,0.7071,0.4714,2,"[3, 4]","[2, 2]","[1, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F006,11,F,You've been kind of embarrassed ever since I got here.,53.77,59.22,5.45,Sadness,3.0,2.0,2.0,0.0,0.0,1.4142,0.4714,2,"[3, 3]","[2, 2]","[1, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M005,12,M,"I was kind of planning on sneaking up on you, you know over like a course of a week or so. They just take for granted that we're already set.",63.71,77.5575,13.8475,Unknown,4.0,2.5,1.5,0.0,0.7071,0.7071,0.4714,2,"[4, 4]","[2, 3]","[1, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F007,13,F,"I knew they would, your mother anyway.",76.82,80.32,3.5,Unknown,3.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 3]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F008,15,F,From her point of view why else would I come?,80.64,85.28,4.64,Neutral,3.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[3, 4]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M007,16,M,Yeah--,85.7,88.358,2.658,Neutral,3.5,2.0,1.5,0.7071,0.0,0.7071,0.4714,2,"[4, 3]","[2, 2]","[1, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M010,20,M,I love you a great deal.,122.3,126.075,3.775,Unknown,4.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[3, 3]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F010,22,F,"Chris,",148.7,150.8,2.1,Unknown,4.0,3.0,2.0,0.0,1.4142,0.0,0.4714,2,"[4, 4]","[2, 4]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F014,30,F,Everyday since.,173.63,175.63,2.0,Excited,4.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M017,33,M,"Oh Annie, why don't you go ahead and give me a kiss, come on just a...",184.65,194.6563,10.0063,Unknown,4.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[3, 3]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M018,34,M,I kissed you.  I kissed Annie.,197.0,201.86,4.86,Excited,5.0,3.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[5, 5]","[3, 4]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F016,35,F,I'll never forgive you for waiting so long.  All I did was sit around and wonder if I was crazy for thinking about you.,200.94,207.645,6.705,Happiness,4.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[3, 3]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M019,36,M,I kissed you.,207.18,210.04,2.86,Happiness,4.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F017,37,F,"Like Larry's brother.  Do what like you, Chris.",215.88,221.43,5.55,Unknown,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2,"[4, 4]","[2, 2]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M020,39,M,Do you want to go somewhere?  Let's go.,228.28,232.23,3.95,Sadness,3.0,3.5,2.0,0.0,0.7071,0.0,0.2357,2,"[3, 3]","[3, 4]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M021,41,M,"No, no, it's nothing like that.",234.59,238.48,3.89,Sadness,2.0,2.5,2.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[3, 2]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M024,46,M,It's kind of all mixed up with all these other things.,259.351,263.97,4.619,Sadness,2.0,3.0,2.0,0.0,1.4142,0.0,0.4714,2,"[2, 2]","[2, 4]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M030,56,M,He just put it in my pocket that's the kind of guys I had.,320.1175,326.5,6.3825,Sadness,1.5,2.0,2.0,0.7071,0.0,0.0,0.2357,2,"[2, 1]","[2, 2]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M033,59,M,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",363.865,373.32,9.455,Sadness,1.5,2.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[2, 1]","[2, 2]","[2, 3]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M034,60,M,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",374.5675,388.8175,14.25,Sadness,1.5,2.5,2.0,0.7071,0.7071,0.0,0.4714,2,"[2, 1]","[2, 3]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M035,61,M,You know.  I went to work with dad and I started that whole rat race again...,389.0888,397.095,8.0062,Sadness,1.5,2.5,1.0,0.7071,0.7071,0.0,0.4714,2,"[2, 1]","[2, 3]","[1, 1]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M036,62,M,And no one had changed it was just like sort of random bus accident to them.,397.3498,405.69,8.3402,Sadness,1.5,3.0,1.5,0.7071,0.0,0.7071,0.4714,2,"[2, 1]","[3, 3]","[2, 1]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M041,68,M,I want you to know Annie.,460.4,463.85,3.45,Sadness,2.0,1.5,2.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[1, 2]","[2, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_M043,73,M,I'm going to make a fortune for you.,507.77,511.4612,3.6912,Happiness,4.0,2.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[4, 4]","[2, 3]","[3, 2]"
Ses01M_script01_3,01,script,Ses01M_script01_3_F030,74,F,What would I do with a fortune?,510.69,513.8625,3.1725,Happiness,4.0,2.0,2.0,0.0,0.0,1.4142,0.4714,2,"[4, 4]","[2, 2]","[1, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M000,0,M,"What time is it?  God, this is great, isn't it?  I can't believe it.",3.3988,8.55,5.1512,Excited,4.0,4.0,3.5,0.0,0.0,0.7071,0.2357,2,"[4, 4]","[4, 4]","[4, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M001,1,M,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",9.0475,21.05,12.0025,Excited,4.5,4.5,4.0,0.7071,0.7071,0.0,0.4714,2,"[4, 5]","[4, 5]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M002,3,M,"Look, there what's that, what's that?  Is it--",21.1025,26.03,4.9275,Excited,4.5,5.0,4.5,0.7071,0.0,0.7071,0.4714,2,"[5, 4]","[5, 5]","[4, 5]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M003,4,M,"No, I think that's just foam.",26.9072,30.67,3.7628,Unknown,2.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[4, 3]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M004,6,M,"Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?",31.79,41.7119,9.9219,Excited,3.0,4.0,3.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[4, 4]","[4, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M005,7,M,"Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?",41.8225,52.565,10.7425,Excited,4.0,4.0,3.5,0.0,0.0,0.7071,0.2357,2,"[4, 4]","[4, 4]","[4, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F002,9,F,What flashlight?,58.04,60.01,1.97,Surprise,2.0,2.5,3.5,0.0,0.7071,0.7071,0.4714,2,"[2, 2]","[2, 3]","[3, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M007,10,M,Flashlight the silver one.  There's only one isn't there?,59.45,63.6475,4.1975,Neutral,2.5,3.0,3.0,0.7071,0.0,0.0,0.2357,2,"[3, 2]","[3, 3]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F003,11,F,That's not your flashlight.,63.13,65.78,2.65,Unknown,2.0,3.0,4.0,0.0,1.4142,0.0,0.4714,2,"[2, 2]","[2, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M008,12,M,Whose is it?,65.72,67.57,1.85,Unknown,3.0,3.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[3, 3]","[3, 4]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F004,13,F,"It's ours; it's my flashlight, too.",67.02,69.82,2.8,Unknown,2.0,3.5,4.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[3, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F005,15,F,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",70.69,75.38,4.69,Anger,1.5,4.0,4.0,0.7071,0.0,0.0,0.2357,2,"[2, 1]","[4, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M010,16,M,"Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.",74.89,81.73,6.84,Neutral,3.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[3, 3]","[4, 3]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M011,17,M,"Gosh, I should have brought it. I can't believe I forgot that.",82.2739,87.475,5.2011,Neutral,2.5,3.5,3.0,0.7071,0.7071,0.0,0.4714,2,"[3, 2]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M012,18,M,"It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?",88.32,96.82,8.5,Unknown,3.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[3, 3]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F006,19,F,Yeah.,96.27,98.1135,1.8435,Unknown,3.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[2, 2]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M013,20,M,Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?,97.9122,105.13,7.2178,Unknown,2.5,3.5,3.0,0.7071,0.7071,0.0,0.4714,2,"[2, 3]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F007,21,F,No.,101.33,102.61,1.28,Neutral,3.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[2, 2]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M015,23,M,What's wrong?  Are you okay?  Huh?  You cold?,125.1356,128.46,3.3244,Unknown,3.0,3.5,3.5,0.0,0.7071,0.7071,0.4714,2,"[3, 3]","[3, 4]","[4, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F008,24,F,I'm fine.,128.555,130.3,1.745,Neutral,3.0,2.0,2.5,0.0,0.0,0.7071,0.2357,2,"[3, 3]","[2, 2]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M016,25,M,"Oh yeah, I'm so excited right now I'm like a kid.",134.91,138.43,3.52,Excited,4.0,3.5,4.0,0.0,0.7071,0.0,0.2357,2,"[4, 4]","[3, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M017,26,M,I can't believe I got out of the house without my fly zipped up even.,138.49,142.91,4.42,Excited,4.5,4.0,3.5,0.7071,0.0,0.7071,0.4714,2,"[4, 5]","[4, 4]","[3, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F009,27,F,I wonder if they can hear me talk,153.51,155.79,2.28,Happiness,3.5,3.0,2.5,0.7071,0.0,0.7071,0.4714,2,"[4, 3]","[3, 3]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M018,28,M,"I wonder if they can hear me talking, you know.",155.54,158.35,2.81,Unknown,4.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[4, 4]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M019,29,M,Like feel the vibrations in the sand when we move around.,158.38,161.675,3.295,Unknown,4.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[4, 4]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F010,30,F,I'm cold.,161.6249,163.5475,1.9226,Frustration,2.5,2.5,3.0,0.7071,0.7071,0.0,0.4714,2,"[3, 2]","[3, 2]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M020,31,M,Do you want my jacket?,163.6278,166.51,2.8822,Frustration,2.5,3.5,4.0,0.7071,0.7071,0.0,0.4714,2,"[3, 2]","[3, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M021,33,M,What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?,168.02,175.22,7.2,Frustration,2.0,3.5,3.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[3, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F013,36,F,That's my point.,177.96,180.15,2.19,Frustration,2.0,3.5,4.0,0.0,0.7071,0.0,0.2357,2,"[2, 2]","[3, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M023,37,M,That's my point too.,179.8,182.6525,2.8525,Neutral,3.0,3.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[3, 3]","[3, 4]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F014,38,F,Then let's go.,182.11,184.41,2.3,Anger,1.5,4.0,3.0,0.7071,0.0,0.0,0.2357,2,"[2, 1]","[4, 4]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M024,39,M,"No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.",183.82,191.96,8.14,Frustration,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2,"[3, 3]","[4, 4]","[4, 4]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M025,40,M,Don't you want to see it?,192.12,194.0925,1.9725,Unknown,2.5,3.0,2.0,0.7071,0.0,0.0,0.2357,2,"[3, 2]","[3, 3]","[2, 2]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F015,41,F,Not particularly.,193.62,195.95,2.33,Unknown,2.5,2.5,3.0,0.7071,0.7071,0.0,0.4714,2,"[2, 3]","[3, 2]","[3, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_M026,42,M,Why not?,195.3,197.14,1.84,Frustration,2.0,2.5,2.5,0.0,0.7071,0.7071,0.4714,2,"[2, 2]","[2, 3]","[2, 3]"
Ses01M_script02_1,01,script,Ses01M_script02_1_F016,43,F,"I just don't, it's stupid.",196.48,199.89,3.41,Unknown,2.0,2.5,3.5,0.0,0.7071,0.7071,0.4714,2,"[2, 2]","[3, 2]","[3, 4]"
